System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
10,GB-BV-009,23.9,,233,c1950e55-a2b0-4353-8402-3ff519cae47f,4/9/2024 1:35:24 AM,Claude.Spencer_UWA,4/9/2024 2:55:21 AM,Claude.Spencer_UWA,115.149135000127,-33.5743616667991
1,GB-BV-173,14.7,,234,3bfcc8e2-1318-4100-babb-87eca1f36c5f,4/9/2024 3:40:14 AM,Claude.Spencer_UWA,4/9/2024 3:40:14 AM,Claude.Spencer_UWA,115.211944999976,-33.6046799999917
2,GB-BV-101,13.8,,235,e696a0a6-28b7-41c1-9245-345216be672d,4/9/2024 3:50:44 AM,Claude.Spencer_UWA,4/9/2024 3:50:44 AM,Claude.Spencer_UWA,115.241549999752,-33.6141266667206
3,GB-BV-CP1,14.6,,236,0ed194e4-48ae-4451-ae08-809380655de9,4/9/2024 3:55:12 AM,Claude.Spencer_UWA,4/9/2024 3:55:12 AM,Claude.Spencer_UWA,115.244601666604,-33.6086516664935
4,GB-BV-CP2,16.1,,237,1fc42579-4062-401a-a508-4afe8c83786f,4/9/2024 4:00:45 AM,Claude.Spencer_UWA,4/9/2024 4:00:45 AM,Claude.Spencer_UWA,115.24817000039,-33.601703333157
5,GB-BV-035,12.7,,238,400704da-90c3-4253-a7ba-724af0bf63b3,4/9/2024 4:11:39 AM,Claude.Spencer_UWA,4/9/2024 4:11:39 AM,Claude.Spencer_UWA,115.275694999634,-33.6184633333323
6,GB-BV-CP3,14,,239,61917e9e-701a-4ad0-8db1-e18445d9aa5e,4/9/2024 4:16:46 AM,Claude.Spencer_UWA,4/9/2024 4:16:46 AM,Claude.Spencer_UWA,115.283660000136,-33.6105883333563
7,GB-BV-086,14.1,,240,3cdd9984-1316-4aad-9537-b8b3dfc172f9,4/9/2024 4:23:48 AM,Claude.Spencer_UWA,4/9/2024 4:23:48 AM,Claude.Spencer_UWA,115.305414999936,-33.6082300001858
8,GB-BV-042,9.3,,241,b3c01109-e073-4ad5-89d2-0924c8aa8bc1,4/9/2024 4:31:22 AM,Claude.Spencer_UWA,4/9/2024 4:31:22 AM,Claude.Spencer_UWA,115.315806666227,-33.6287149998061
9,GB-BV-070,7.52,,242,a532fe06-2e0e-4ca6-9065-7c971c250d22,4/9/2024 4:38:51 AM,Claude.Spencer_UWA,4/9/2024 4:38:51 AM,Claude.Spencer_UWA,115.333348332885,-33.6306283334811
10,GB-BV-004,7.6,,243,156710a1-68d6-4a05-8760-f3700a219873,4/9/2024 4:53:23 AM,Claude.Spencer_UWA,4/9/2024 4:53:23 AM,Claude.Spencer_UWA,115.286406666491,-33.6398100003513
2,GB-BV-P01,17.2,,244,8b182f6d-dac4-4229-b706-eeda79c77996,4/17/2024 1:27:28 AM,Claude.Spencer_UWA,4/17/2024 1:27:28 AM,Claude.Spencer_UWA,115.366191666734,-33.5481949999923
3,GB-BV-P02,17,,245,f15bed48-60c8-49c8-86a4-858abda9b1d7,4/17/2024 1:33:20 AM,Claude.Spencer_UWA,4/17/2024 1:33:20 AM,Claude.Spencer_UWA,115.373005000092,-33.5441033333024
4,GB-BV-P10,17.1,,246,f6046e56-c6c3-4490-a792-669d38ff6b2b,4/17/2024 1:42:05 AM,Claude.Spencer_UWA,4/17/2024 1:42:05 AM,Claude.Spencer_UWA,115.370429866142,-33.5417394362264
5,GB-BV-P03,16.2,,247,f7a8a008-b1c4-4f42-be4c-a92fd59028e1,4/17/2024 1:48:12 AM,Claude.Spencer_UWA,4/17/2024 1:48:12 AM,Claude.Spencer_UWA,115.377089999913,-33.5405749997082
6,GB-BV-P09,18.7,,248,a203fd3b-db45-47ea-b176-77e76acfe097,4/17/2024 1:53:04 AM,Claude.Spencer_UWA,4/17/2024 1:53:04 AM,Claude.Spencer_UWA,115.377809184841,-33.5318192356587
7,GB-BV-P05,19.2,,249,6d667a03-d212-4fa3-a1e0-33d4172485eb,4/17/2024 1:57:26 AM,Claude.Spencer_UWA,4/17/2024 1:57:26 AM,Claude.Spencer_UWA,115.383548333443,-33.5271466663428
8,GB-BV-P06,16.0,,250,87373344-9029-4496-b173-a35ffdf0a572,4/17/2024 2:01:05 AM,Claude.Spencer_UWA,4/17/2024 2:01:05 AM,Claude.Spencer_UWA,115.387041666886,-33.5332550000454
1,GB-BV-P08,0,"Not exact time, space or any dimension really",251,c1d8b242-1ec0-48bc-b8c0-9aedb6de99bf,4/17/2024 2:06:34 AM,Claude.Spencer_UWA,4/17/2024 2:06:34 AM,Claude.Spencer_UWA,115.385640734319,-33.5330699470478
9,GB-BV-P04,16.1,Looks good on sounder,252,5fe144a6-b458-4590-97b7-df77ea23b428,4/17/2024 2:07:11 AM,Claude.Spencer_UWA,4/17/2024 2:08:08 AM,Claude.Spencer_UWA,115.383948333477,-33.5475466666739
10,GB-BV-P07,15.1,,253,a9c937c6-ca54-4d0f-b650-13bd5afe6e2c,4/17/2024 2:12:06 AM,Claude.Spencer_UWA,4/17/2024 2:12:06 AM,Claude.Spencer_UWA,115.377679999917,-33.5525749996541
1,GB-BV-P11,17.9,,254,46a6d520-9b99-4701-ad79-b0a8b9421c05,4/17/2024 3:40:45 AM,Claude.Spencer_UWA,4/17/2024 3:40:45 AM,Claude.Spencer_UWA,115.354923333659,-33.5556400003322
2,GB-BV-P16,18.0,,255,538dbd2f-0e47-4e0d-acdd-26085beab196,4/17/2024 3:44:33 AM,Claude.Spencer_UWA,4/17/2024 3:46:50 AM,Claude.Spencer_UWA,115.348811666284,-33.5558516667089
3,GB-BV-P19,17.6,,256,f99dce95-e478-4ba3-87d7-a4e6043c0b43,4/17/2024 3:46:31 AM,Claude.Spencer_UWA,4/17/2024 3:46:31 AM,Claude.Spencer_UWA,115.345978333166,-33.5570183333094
4,GB-BV-P15,18.5,,257,c1d3dacf-c67f-4c3a-94c8-0fb9e35adbbd,4/17/2024 3:49:04 AM,Claude.Spencer_UWA,4/17/2024 3:49:04 AM,Claude.Spencer_UWA,115.342603332999,-33.5591966663697
5,GB-BV-P24,18.6,Not exact,258,c9978092-1f51-4297-b10f-9de3b1fc2fc7,4/17/2024 3:51:26 AM,Claude.Spencer_UWA,4/17/2024 3:51:26 AM,Claude.Spencer_UWA,115.339857144548,-33.5605090311749
6,GB-BV-P14,16.0,,259,0242ce91-20f0-454e-bd6c-68d3101dd4f5,4/17/2024 3:52:35 AM,Claude.Spencer_UWA,4/17/2024 3:52:35 AM,Claude.Spencer_UWA,115.343689999845,-33.562431666389
7,GB-BV-P13,17.8,,260,b6d84e1a-e601-4321-8862-0f523749c861,4/17/2024 3:54:54 AM,Claude.Spencer_UWA,4/17/2024 3:55:09 AM,Claude.Spencer_UWA,115.347065000012,-33.5608799998885
8,GB-BV-P12,18.0,,261,027cdc5f-f19d-4e1d-b9e8-d4ca682867e3,4/17/2024 3:57:37 AM,Claude.Spencer_UWA,4/17/2024 3:57:37 AM,Claude.Spencer_UWA,115.350645000219,-33.5585266669588
9,GB-BV-P17,15.8,Is 17 but shown 11,262,4cbdb295-1924-4d78-bd67-834dd12b921c,4/17/2024 4:04:25 AM,Claude.Spencer_UWA,4/17/2024 4:14:42 AM,Claude.Spencer_UWA,115.359028333572,-33.5638433334882
10,GB-BV-P18,15.9,,263,83235eb2-d416-4d10-bc32-2bd9dc0428b7,4/17/2024 4:08:33 AM,Claude.Spencer_UWA,4/17/2024 4:08:33 AM,Claude.Spencer_UWA,115.356033333346,-33.5657616668141
