"campaignid","sample","family","genus","species","length","number","range"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",NA,1,"1347.59501"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",NA,1,"1485.26185"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",NA,1,"1115.90517"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Seriola","hippos",NA,1,"4662.61637"
"2014-12_Geographe.Bay_stereoBRUVs","748","Carangidae","Pseudocaranx","spp",NA,1,"848.70998"
"2014-12_Geographe.Bay_stereoBRUVs","748","Carangidae","Pseudocaranx","spp",NA,1,"868.05480"
"2014-12_Geographe.Bay_stereoBRUVs","748","Carangidae","Pseudocaranx","spp",NA,1,"1395.71217"
"2014-12_Geographe.Bay_stereoBRUVs","764","Carangidae","Pseudocaranx","spp",NA,1,"1450.93176"
"2014-12_Geographe.Bay_stereoBRUVs","764","Carangidae","Pseudocaranx","spp",NA,1,"1203.37145"
"2014-12_Geographe.Bay_stereoBRUVs","782","Carangidae","Seriola","hippos",NA,1,"1518.31209"
"2014-12_Geographe.Bay_stereoBRUVs","782","Scombridae","Unknown","spp",NA,1,"9122.43932"
"2014-12_Geographe.Bay_stereoBRUVs","783","Platycephalidae","Platycephalus","spp",NA,1,"1551.90889"
"2014-12_Geographe.Bay_stereoBRUVs","810","Carangidae","Pseudocaranx","spp",NA,1,"2227.80491"
"2014-12_Geographe.Bay_stereoBRUVs","826","Sillaginidae","Sillaginodes","punctatus",NA,1,"2518.55224"
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Choerodon","rubescens",NA,1,"2346.92701"
"2014-12_Geographe.Bay_stereoBRUVs","826","Carangidae","Pseudocaranx","spp",NA,1,"2750.63655"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"3003.61451"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"1516.77163"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"1722.08027"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"2004.11329"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"1017.42907"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"3271.95928"
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",NA,1,"2401.60944"
"2014-12_Geographe.Bay_stereoBRUVs","855","Sillaginidae","Sillaginodes","punctatus",NA,1,"3497.22785"
"2014-12_Geographe.Bay_stereoBRUVs","855","Sillaginidae","Sillaginodes","punctatus",NA,1,"5689.37462"
"2014-12_Geographe.Bay_stereoBRUVs","855","Sillaginidae","Sillaginodes","punctatus",NA,1,"3069.18022"
"2014-12_Geographe.Bay_stereoBRUVs","855","Sillaginidae","Sillaginodes","punctatus",NA,1,"2673.90841"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Platycephalidae","Platycephalus","spp",NA,1,"1259.42936"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1948.67134"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1516.05479"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1419.17415"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1675.98561"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1736.39704"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1692.54920"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,9,"1775.50856"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1721.23339"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1918.13319"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1373.66175"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1788.17552"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",NA,1,"1713.84610"
"2014-12_Geographe.Bay_stereoBRUVs","10001","Triglidae","Chelidonichthys","kumu",NA,1,"3463.93262"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",NA,1,"1897.93582"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Bodianus","frenchii",NA,1,"3046.15059"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Serranidae","Othos","dentex",NA,1,"1458.35394"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,"6558.76001"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Carangidae","Pseudocaranx","spp",NA,1,"3950.88858"
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Serranidae","Epinephelides","armatus",NA,1,"988.46070"
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Berycidae","Centroberyx","lineatus",NA,1,"913.60570"
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Berycidae","Centroberyx","lineatus",NA,1,"1222.80555"
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Berycidae","Centroberyx","lineatus",NA,1,"1464.74554"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"4160.20180"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Bodianus","frenchii",NA,1,"6183.71801"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Choerodon","rubescens",NA,1,"6176.92996"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Seriola","hippos",NA,1,"8566.21981"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Seriola","hippos",NA,1,"8375.44092"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Seriola","hippos",NA,1,"8744.01054"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Pseudocaranx","spp",NA,1,"1684.29879"
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Pseudocaranx","spp",NA,1,"2136.85124"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Platycephalidae","Platycephalus","spp",NA,1,"1006.63742"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Platycephalidae","Platycephalus","spp",NA,1,"1302.04246"
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Platycephalidae","Platycephalus","spp",NA,1,"1044.33106"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Sillaginidae","Sillago","spp",NA,1,"2070.35234"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Sillaginidae","Sillago","spp",NA,1,"2536.40359"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"5261.26251"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Sparidae","Chrysophrys","auratus",NA,1,"1803.71513"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"1627.19814"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"1628.58308"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"1690.77862"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"1924.60249"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"2236.23818"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"2123.29693"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"2140.74847"
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",NA,1,"2721.58913"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Bodianus","frenchii",NA,1,"1947.23475"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Berycidae","Centroberyx","lineatus",NA,1,"2638.25244"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Berycidae","Centroberyx","lineatus",NA,1,"2679.68865"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Choerodon","rubescens",NA,1,"2105.62696"
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Serranidae","Othos","dentex",NA,1,"729.76272"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,"4019.85992"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1786.92930"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1056.30837"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"935.56976"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1428.50957"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1038.19861"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1494.78942"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1069.51514"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1114.31914"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1418.72382"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"845.29696"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"983.43057"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"879.15745"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"888.02493"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1385.36472"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1708.55060"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"625.35336"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1378.47289"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1088.62434"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"976.73276"
"2014-12_Geographe.Bay_stereoBRUVs","12RC5","Carangidae","Pseudocaranx","spp",NA,1,"1109.07736"
"2014-12_Geographe.Bay_stereoBRUVs","633","Carangidae","Pseudocaranx","spp",NA,1,"987.12986"
"2014-12_Geographe.Bay_stereoBRUVs","151","Carangidae","Pseudocaranx","spp",NA,1,"1082.59224"
"2014-12_Geographe.Bay_stereoBRUVs","352","Cheilodactylidae","Dactylophora","nigricans",NA,1,"4089.53952"
"2014-12_Geographe.Bay_stereoBRUVs","352","Triakidae","Furgaleus","macki",NA,1,"9571.18289"
"2014-12_Geographe.Bay_stereoBRUVs","608","Carangidae","Pseudocaranx","spp",NA,1,"2681.33928"
"2014-12_Geographe.Bay_stereoBRUVs","608","Carangidae","Pseudocaranx","spp",NA,1,"3221.03089"
"2014-12_Geographe.Bay_stereoBRUVs","13RC5","Platycephalidae","Platycephalus","spp",NA,1,"1579.17156"
"2014-12_Geographe.Bay_stereoBRUVs","13RC5","Sillaginidae","Sillago","spp",NA,1,"2392.66379"
"2014-12_Geographe.Bay_stereoBRUVs","13RC7","Paralichthyidae","Pseudorhombus","spp",NA,1,"5028.07269"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Cheilodactylidae","Dactylophora","nigricans",NA,1,"2881.89113"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Sparidae","Chrysophrys","auratus",NA,1,"5480.12415"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"5912.05231"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"5866.97207"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"3016.97187"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"6430.08797"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"6039.90191"
"2014-12_Geographe.Bay_stereoBRUVs","12RC3","Carangidae","Pseudocaranx","spp",NA,1,"3994.34289"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1222.13213"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1274.17436"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1671.64132"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1607.43831"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"2006.52698"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1932.37370"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1711.11865"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1850.05956"
"2014-12_Geographe.Bay_stereoBRUVs","5","Carangidae","Pseudocaranx","spp",NA,1,"1842.20838"
"2014-12_Geographe.Bay_stereoBRUVs","5","Sparidae","Chrysophrys","auratus",NA,1,"2596.44587"
"2014-12_Geographe.Bay_stereoBRUVs","89","Carangidae","Pseudocaranx","spp",NA,1,"3111.80265"
"2014-12_Geographe.Bay_stereoBRUVs","89","Carangidae","Pseudocaranx","spp",NA,1,"2222.48193"
"2014-12_Geographe.Bay_stereoBRUVs","89","Carangidae","Pseudocaranx","spp",NA,1,"2890.85444"
"2014-12_Geographe.Bay_stereoBRUVs","89","Platycephalidae","Platycephalus","spp",NA,1,"1887.84912"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"2875.87991"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"1487.96685"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"1467.36264"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"1514.00600"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"1668.64888"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"1567.86395"
"2014-12_Geographe.Bay_stereoBRUVs","89","Sillaginidae","Sillaginodes","punctatus",NA,1,"2081.95698"
"2014-12_Geographe.Bay_stereoBRUVs","113","Platycephalidae","Platycephalus","spp",NA,1,"629.23659"
"2014-12_Geographe.Bay_stereoBRUVs","10005","Gerreidae","Parequula","melbournensis",NA,1,"6107.94343"
"2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",NA,2,"1812.52020"
"2014-12_Geographe.Bay_stereoBRUVs","10005","Monacanthidae","Scobinichthys","granulatus",NA,1,"4996.49073"
"2014-12_Geographe.Bay_stereoBRUVs","10005","Labridae","Eupetrichthys","angustipes",NA,1,"3172.96121"
"2014-12_Geographe.Bay_stereoBRUVs","13RC13","Monacanthidae","Scobinichthys","granulatus",NA,1,"1621.98804"
"2014-12_Geographe.Bay_stereoBRUVs","13RC13","Labridae","Ophthalmolepis","lineolatus",NA,1,"1650.02314"
"2014-12_Geographe.Bay_stereoBRUVs","13RC13","Sparidae","Pagrus","auratus",NA,1,"7320.92062"
"2014-12_Geographe.Bay_stereoBRUVs","GBR-BOB","Labridae","Coris","auricularis",NA,1,"1455.01186"
"2014-12_Geographe.Bay_stereoBRUVs","GBR-BOB","Labridae","Coris","auricularis",NA,1,"1592.92998"
"2014-12_Geographe.Bay_stereoBRUVs","12RC9","Labridae","Bodianus","frenchii",NA,1,"3571.30530"
"2014-12_Geographe.Bay_stereoBRUVs","12RC9","Triakidae","Furgaleus","macki",NA,1,"5755.64764"
"2014-12_Geographe.Bay_stereoBRUVs","12RC9","Carangidae","Pseudocaranx","spp",NA,500,"1770.63214"
"2014-12_Geographe.Bay_stereoBRUVs","12RC9","Carangidae","Seriola","hippos",NA,1,"4605.71929"
"2014-12_Geographe.Bay_stereoBRUVs","12RC9","Carangidae","Seriola","hippos",NA,1,"1930.58444"
"2014-12_Geographe.Bay_stereoBRUVs","2","Labridae","Bodianus","frenchii",NA,1,"11005.41113"
"2014-12_Geographe.Bay_stereoBRUVs","442","Gerreidae","Parequula","melbournensis",NA,1,"1295.46523"
"2014-12_Geographe.Bay_stereoBRUVs","442","Monacanthidae","Scobinichthys","granulatus",NA,1,"1057.40076"
"2014-12_Geographe.Bay_stereoBRUVs","442","Monacanthidae","Scobinichthys","granulatus",NA,1,"1111.97019"
"2014-12_Geographe.Bay_stereoBRUVs","442","Monacanthidae","Scobinichthys","granulatus",NA,1,"1094.15754"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Notolabrus","parilus",NA,1,"1061.78417"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Notolabrus","parilus",NA,1,"828.42000"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Notolabrus","parilus",NA,1,"1610.18485"
"2014-12_Geographe.Bay_stereoBRUVs","442","Carangidae","Pseudocaranx","spp",NA,1,"989.06700"
"2014-12_Geographe.Bay_stereoBRUVs","442","Urolophidae","Trygonoptera","ovalis",NA,1,"1167.52929"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Coris","auricularis",NA,1,"965.45257"
"2014-12_Geographe.Bay_stereoBRUVs","442","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,"1186.25609"
"2014-12_Geographe.Bay_stereoBRUVs","442","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,"1555.71575"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Ophthalmolepis","lineolatus",NA,1,"800.47064"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Ophthalmolepis","lineolatus",NA,1,"1010.23233"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Ophthalmolepis","lineolatus",NA,1,"1422.50079"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Ophthalmolepis","lineolatus",NA,1,"2081.28812"
"2014-12_Geographe.Bay_stereoBRUVs","442","Scyliorhinidae","Aulohalaelurus","labiosus",NA,1,"1829.66361"
"2014-12_Geographe.Bay_stereoBRUVs","442","Myliobatidae","Myliobatis","australis",NA,1,"1837.19263"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Coris","auricularis",NA,1,"1929.98465"
"2014-12_Geographe.Bay_stereoBRUVs","442","Labridae","Coris","auricularis",NA,1,"3294.57045"
"2014-12_Geographe.Bay_stereoBRUVs","192","Gerreidae","Parequula","melbournensis",NA,6,"934.48666"
"2014-12_Geographe.Bay_stereoBRUVs","192","Labridae","Notolabrus","parilus",NA,1,"4626.34355"
"2014-12_Geographe.Bay_stereoBRUVs","208","Labridae","Notolabrus","parilus",NA,1,"2061.78009"
"2014-12_Geographe.Bay_stereoBRUVs","208","Carangidae","Pseudocaranx","spp",NA,3,"3005.94509"
"2014-12_Geographe.Bay_stereoBRUVs","218","Gerreidae","Parequula","melbournensis",NA,2,"1342.64669"
"2014-12_Geographe.Bay_stereoBRUVs","218","Carangidae","Pseudocaranx","spp",NA,1,"2260.78020"
"2014-12_Geographe.Bay_stereoBRUVs","218","Carangidae","Pseudocaranx","spp",NA,7,"2156.90215"
"2014-12_Geographe.Bay_stereoBRUVs","218","Ostraciidae","Aracana","aurita",NA,1,"2508.17096"
"2014-12_Geographe.Bay_stereoBRUVs","218","Urolophidae","Urolophus","circularis",NA,1,"943.88922"
"2014-12_Geographe.Bay_stereoBRUVs","247","Platycephalidae","Platycephalus","spp",NA,1,"1878.17964"
"2014-12_Geographe.Bay_stereoBRUVs","247","Platycephalidae","Platycephalus","spp",NA,1,"2262.68262"
"2014-12_Geographe.Bay_stereoBRUVs","247","Platycephalidae","Platycephalus","spp",NA,1,"1933.13222"
"2014-12_Geographe.Bay_stereoBRUVs","247","Myliobatidae","Myliobatis","australis",NA,1,"1321.30183"
"2014-12_Geographe.Bay_stereoBRUVs","247","Sillaginidae","Sillago","spp",NA,1,"1985.44448"
"2014-12_Geographe.Bay_stereoBRUVs","247","Sillaginidae","Sillago","spp",NA,1,"2317.30151"
"2014-12_Geographe.Bay_stereoBRUVs","247","Sillaginidae","Sillago","spp",NA,1,"2178.63556"
"2014-12_Geographe.Bay_stereoBRUVs","247","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,"2655.48075"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2024.19755"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2207.46140"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2032.11963"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2045.52706"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2110.32479"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"1950.98711"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"1537.53063"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"1512.98752"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2167.02045"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2969.23013"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2834.91479"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2412.20883"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2172.90513"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2918.16381"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2434.99713"
"2014-12_Geographe.Bay_stereoBRUVs","247","Carangidae","Pseudocaranx","spp",NA,1,"2015.52406"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"3337.72178"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"3381.03968"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2372.56571"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2471.33316"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2577.51969"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2871.34164"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2400.41416"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2569.16512"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"1969.63313"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"1945.36954"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"3140.38349"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"3091.37312"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2607.76620"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2668.11231"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2101.98052"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2133.27653"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"1889.58771"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"1812.06664"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2099.01832"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2094.56026"
"2014-12_Geographe.Bay_stereoBRUVs","247","Gerreidae","Parequula","melbournensis",NA,1,"2085.80788"
"2014-12_Geographe.Bay_stereoBRUVs","267","Ostraciidae","Aracana","ornata",NA,1,"2161.64811"
"2014-12_Geographe.Bay_stereoBRUVs","267","Platycephalidae","Platycephalus","spp",NA,1,"2735.99714"
"2014-12_Geographe.Bay_stereoBRUVs","267","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,"1468.12077"
"2014-12_Geographe.Bay_stereoBRUVs","267","Gerreidae","Parequula","melbournensis",NA,1,"2080.13576"
"2014-12_Geographe.Bay_stereoBRUVs","267","Gerreidae","Parequula","melbournensis",NA,1,"1916.23923"
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Austrolabrus","maculatus",NA,1,"3636.72254"
"2014-12_Geographe.Bay_stereoBRUVs","304","Monacanthidae","Meuschenia","galii",NA,1,"915.18308"
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Pagrus","auratus",NA,1,"4214.83036"
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",NA,1,"1325.43497"
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",NA,1,"6516.26296"
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Notolabrus","parilus",NA,1,"1747.33563"
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",NA,1,"3756.28882"
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",NA,1,"4731.88810"
